Date Published,Event,Frequency,Headline Text,Location,News Sentiment,News Source,Number,Organization,Other,Person,Sector,Sentiment Magnitude,Source,Sub-Sector,Summary,Super Region,URL
2016-03-24,move,DAILY,Rockefellers dump Exxon holdings that made family's fortune, ,-0.6,THE MIAMI HERALD, ,Exxon;Exxon Mobil Corp.,holdings;fortune;stock;fossil-fuel investments;industry,Rockefellers;Descendants;family;John D. Rockefeller,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,DESCENDANTS OF JOHN D. ROCKEFELLER SOLD THEIR EXXON MOBIL CORP. STOCK AND PLAN TO DUMP ALL OTHER FOSSIL-FUEL INVESTMENTS IN THE LATEST MOVE AGAINST THE INDUSTRY ...,GLOBAL DATA,https://www.miamiherald.com/news/business/article68061857.html
2016-03-23, ,DAILY,Rockefeller Family Fund hits Exxon divests from fossil fuels,NEW YORK;HOUSTON,-0.2,REUTERS, ,Exxon;Rockefeller Family Fund;Reuters,Rockefeller Family Fund;fossil fuels, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,HOUSTON/NEW YORK  - THE ROCKEFELLER FAMILY FUND SAID ON WEDNESDAY IT WOULD DIVEST FROM FOSSIL FUELS AS QUICKLY AS POSSIBLE AND GÇ£ELIMINATE ...,GLOBAL DATA,https://www.reuters.com/article/us-rockefeller-exxon-mobil-investments/rockefeller-family-fund-hits-exxon-divests-from-fossil-fuels-idUSKCN0WP266
2016-03-23, ,DAILY,Rockefeller Family Fund hits Exxon divests from fossil fuels,NEW YORK,0.0,ST. LOUIS POST-DISPATCH, ,Rockefeller Family Fund;Exxon,fossil fuels, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,UPDATED WITH A COMMENT FROM EXXON. NEW YORK GÇÓ THE ROCKEFELLER FAMILY FUND SAID ON WEDNESDAY IT WILL DIVEST FROM FOSSIL FUELS AS QUICKLY AS POSSIBLE AND ...,GLOBAL DATA,https://www.stltoday.com/business/local/rockefeller-family-fund-hits-exxon-divests-from-fossil-fuels/article_079396cb-965a-5e47-a935-98bb0afbc720.html
2016-03-17, ,DAILY,800000 Barrels of Crude Oil Per Day Are Missing IEA Says,oil refinery;Fawley;U.K.,0.0,FORTUNE,2;800000;2015,Oil storage tanks;IEA;Esso;Exxon Mobil Corp.;Bloomberg,Crude Oil;Barrels,Simon Dawson,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,OIL STORAGE TANKS SIT AT THE ESSO OIL REFINERY OPERATED BY EXXON MOBIL CORP. IN FAWLEY U.K. ON FRIDAY OCT. 2 2015. PHOTOGRAPH BY SIMON DAWSONGÇÖBLOOMBERG ...,GLOBAL DATA,https://fortune.com/2016/03/17/missing-crude-oversupply/
2016-03-02, ,DAILY,How the Columbia Journalism School smeared Exxon, ,-0.6,NEW YORK POST,2014,Columbia Journalism School;Exxon;ExxonMobil,project;energy;agenda;environment, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,WHEN THE COLUMBIA JOURNALISM SCHOOL SET UP A PROJECT IN 2014 TO GENERATE ARTICLES ON ENERGY AND THE ENVIRONMENT WAS ITS REAL AGENDA TO EXPLOIT EXXONMOBIL'S ...,GLOBAL DATA,https://nypost.com/2016/03/01/how-the-columbia-journalism-school-smeared-exxon/
2016-03-02, ,DAILY,, ,0.1,CNN, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://money.cnn.com/2016/03/02/investing/exxon-cuts-spending-oil-crash/index.html
2016-03-02, ,DAILY,How the Columbia Journalism School smeared Exxon, ,-0.6,NEW YORK POST,2014,Columbia Journalism School;Exxon;ExxonMobil,project;energy;agenda;environment, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,WHEN THE COLUMBIA JOURNALISM SCHOOL SET UP A PROJECT IN 2014 TO GENERATE ARTICLES ON ENERGY AND THE ENVIRONMENT WAS ITS REAL AGENDA TO EXPLOIT EXXONMOBIL'S ...,GLOBAL DATA,https://nypost.com/2016/03/01/how-the-columbia-journalism-school-smeared-exxon/
2016-03-02, ,DAILY,Exxon Mobil to slash capital expenditures to $23 billion down ..., ,-0.2,CNBC,23 billion;25;23 billion,Exxon Mobil,capital expenditures;cuts;oil, ,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,EXXON MOBIL ON WEDNESDAY SAID IT PLANS TO CUT CAPITAL EXPENDITURES TO $23 BILLION DOWN 25 PERCENT FROM THE PREVIOUS YEAR. THE CUTS WILL COME MAINLY FROM OIL ...,GLOBAL DATA,https://www.cnbc.com/2016/03/02/exxon-mobil-to-slash-capital-expenditures-for-2016.html
2016-02-02, ,DAILY,Exxon Mobil's Profits Fall and BP Cites Low Oil Prices in $3.3 ..., ,-0.1,THE NEW YORK TIMES,3.3 billion;3.3,Exxon Mobil;Exxon Mobil;BP,Profits Fall;Oil Prices;oil industry;fortunes;form;loss, ,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE NEWEST MEASURE OF THE OIL INDUSTRY'S FALLING FORTUNES CAME ON TUESDAY IN THE FORM OF A $3.3 BILLION FOURTH-QUARTER LOSS REPORTED BY BP. EXXON MOBIL THE ...,GLOBAL DATA,https://www.nytimes.com/2016/02/03/business/energy-environment/oil-company-earnings.html
2016-02-02, ,DAILY,Exxon Mobil's Profits Fall and BP Cites Low Oil Prices in $3.3 ..., ,-0.1,THE NEW YORK TIMES,3.3 billion;3.3,Exxon Mobil;Exxon Mobil;BP,Profits Fall;Oil Prices;oil industry;fortunes;form;loss, ,NEWS AI SENTIMENTS,0.5,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE NEWEST MEASURE OF THE OIL INDUSTRY'S FALLING FORTUNES CAME ON TUESDAY IN THE FORM OF A $3.3 BILLION FOURTH-QUARTER LOSS REPORTED BY BP. EXXON MOBIL THE ...,GLOBAL DATA,https://www.nytimes.com/2016/02/03/business/energy-environment/oil-company-earnings.html
2016-02-02, ,DAILY,Exxon Mobil reports fourth-quarter 2015 earnings, ,-0.3,CNBC,2015;87.28 billion;59.81 billion,Exxon Mobil;company,earnings;Revenue;quarter;figure,Analysts,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,REVENUE FOR THE QUARTER CAME IN AT $59.81 BILLION AGAINST THE YEAR-EARLIER FIGURE OF $87.28 BILLION. ANALYSTS HAD EXPECTED THE COMPANY TO REPORT EARNINGS OF ABOUT ...,GLOBAL DATA,https://www.cnbc.com/2016/02/02/exxon-mobil-reports-fourth-quarter-2015-earnings.html
2016-02-01, ,DAILY,Facebook Is Now More Valuable Than Exxon, ,0.3,FORTUNE,328 billion,Facebook;FB;Exxon,move;markets;market cap, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,IN A MOVE THAT'S ALL TOO INDICATIVE OF THE MARKETS TODAY FACEBOOK SURPASSED EXXON IN MARKET CAP AS OF MIDDAY MONDAY. FACEBOOK  REACHED $328 BILLION ...,GLOBAL DATA,https://fortune.com/2016/02/01/facebook-value-exxon/
2016-01-27, ,DAILY,Exxon Believes That Global Use Of Oil And Gas Will Continue ...,world,0.1,FORBES,25,Exxon;Exxon Mobil;fossil fuel company,Use;energy mix;lot;fact;oil;gas, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE LARGEST FOSSIL FUEL COMPANY IN THE WORLD PREDICTS OUR ENERGY MIX WON'T CHANGE A WHOLE LOT OVER THE NEXT 25 YEARS. IN FACT EXXON MOBIL PROJECTS THAT OIL AND GAS ...,GLOBAL DATA,https://www.forbes.com/sites/jamesconca/2016/01/27/oil-gas-set-to-increase-globally-by-2040/
2016-01-13,explosion,DAILY,Probe: Exxon deficiencies found in Torrance refinery blast,oil refinery;Torrance;California,-0.6,THE ORANGE COUNTY REGISTER, ,Exxon;ExxonMobil,Probe;deficiencies;refinery blast;account;safety equipment,managers,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,AN EXPLOSION AT AN EXXONMOBIL OIL REFINERY IN CALIFORNIA LAST YEAR COULD HAVE BEEN PREVENTED IF MANAGERS HAD TAKEN INTO ACCOUNT AGING SAFETY EQUIPMENT AND ...,GLOBAL DATA,https://www.ocregister.com/2016/01/13/probe-exxon-deficiencies-found-in-torrance-refinery-blast/
2016-01-04,flooding,DAILY,Southern Illinois battles flooding as Mississippi River builds ...,Southern Illinois;Mississippi River;terminal,0.0,REUTERS,3,Exxon Mobil;Reuters,story;figure;barrels;capacity, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,.  ...,GLOBAL DATA,https://www.reuters.com/article/us-usa-weather/southern-illinois-battles-flooding-as-mississippi-river-builds-downstream-idUSKBN0UH0ND20160104
2016-01-04,flooding,DAILY,Southern Illinois battles flooding as Mississippi River builds ...,Southern Illinois;Mississippi River;terminal,0.0,REUTERS,3,Exxon Mobil;Reuters,story;figure;barrels;capacity, ,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,.  ...,GLOBAL DATA,https://www.reuters.com/article/us-usa-weather/southern-illinois-battles-flooding-as-mississippi-river-builds-downstream-idUSKBN0UH0ND20160104
2015-12-14,announcement,DAILY,Exxon promotion signals refining boss may succeed CEO Rex ...,world,0.0,FORT WORTH STAR-TELEGRAM, ,Exxon;energy producer,promotion;path,Rex;CEO;Rex Tillerson;Chief Executive Officer;refining boss;Chairman;leader;Woods,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE ANNOUNCEMENT FRIDAY PUTS WOODS ON A PATH TO SUCCEED CHAIRMAN AND CHIEF EXECUTIVE OFFICER REX TILLERSON AS LEADER OF THE WORLD'S LARGEST ENERGY PRODUCER ...,GLOBAL DATA,https://www.star-telegram.com/news/business/article49741965.html
2015-12-01, ,DAILY,Exxon taps high-profile lawyer to fight N.Y. climate change probe,Wharton & Garrison LLP;New York,0.3,REUTERS, ,Exxon;litigation department;law firm;Paul Weiss,climate change probe;Rikfind,lawyer;attorney;Theodore V. Wells Jr.,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THEY IDENTIFIED THE ATTORNEY AS THEODORE V. WELLS JR. CO-CHAIR OF THE LITIGATION DEPARTMENT AT THE LAW FIRM PAUL WEISS RIKFIND WHARTON & GARRISON LLP. NEW YORK ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-probe-climatechange-idUSKBN0TK5RR20151201
2015-12-01, ,DAILY,Exxon taps high-profile lawyer to fight N.Y. climate change probe,Wharton & Garrison LLP;New York,0.3,REUTERS, ,Exxon;litigation department;law firm;Paul Weiss,climate change probe;Rikfind,lawyer;attorney;Theodore V. Wells Jr.,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THEY IDENTIFIED THE ATTORNEY AS THEODORE V. WELLS JR. CO-CHAIR OF THE LITIGATION DEPARTMENT AT THE LAW FIRM PAUL WEISS RIKFIND WHARTON & GARRISON LLP. NEW YORK ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-probe-climatechange-idUSKBN0TK5RR20151201
2015-11-13, ,DAILY,Contractors That Defraud the Government the Most Lobby a Lot,Most Lobby a Lot,0.0,THE INTERCEPT - FIRST LOOK MEDIA,60,Government;Boeing;Exxon Mobil;Lockheed Martin;BP,instances;law;fraud;POGO,Contractors,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,POGO HAS IDENTIFIED OVER 60 RESOLVED INSTANCES OF BOEING COMMITTING FRAUD OR VIOLATING THE LAW TOPPED ONLY BY EXXON MOBIL LOCKHEED MARTIN AND BP. BUT THAT ...,GLOBAL DATA,https://theintercept.com/2015/11/13/pogo-contractors-study/
2015-11-13, ,DAILY,Federal judge speaks out on Exxon Valdez saga, ,-0.2,ANCHORAGE DAILY NEWS, ,U.S. District Court,offer;oil spill court cases,Russel Holland;Judge;Exxon Valdez,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,U.S. DISTRICT COURT JUDGE RUSSEL HOLLAND WHO PRESIDED OVER THE MONUMENTAL EXXON VALDEZ OIL SPILL COURT CASES REMOVED HIS BLACK ROBES TO JOKE AND OFFER ...,GLOBAL DATA,https://www.adn.com/crime-justice/article/federal-judge-speaks-out-exxon-valdez-saga/2015/11/13/
2015-11-09, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/uruguay-exploration/exxon-total-join-forces-to-drill-uruguays-first-offshore-well-idUSL1N13435I20151109
2015-11-09, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/uruguay-exploration/exxon-total-join-forces-to-drill-uruguays-first-offshore-well-idUSL1N13435I20151109
2015-11-09,war;speech,DAILY,The war against Exxon Mobil, ,-0.3,THE WASHINGTON POST,50,Exxon Mobil;campaign,attention;rights, ,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,IF YOU CARE ABOUT FREE SPEECH YOU SHOULD PAY ATTENTION TO THE CAMPAIGN NOW BEING WAGED AGAINST EXXON MOBIL. MORE THAN 50 ENVIRONMENTAL AND CIVIL RIGHTS ...,GLOBAL DATA,https://www.washingtonpost.com/opinions/the-war-against-exxon-mobil/2015/11/08/094ff978-84a6-11e5-8ba6-cec48b74b2a7_story.html
2015-11-06,Big Oil Is Not Big Tobacco: Why The Witch Hunt;investigation,DAILY,Big Oil Is Not Big Tobacco: Why The Witch Hunt Against Exxon ...,New York,0.0,FORBES, ,Exxon;Exxon Mobil;oil giant, ,attorney general;Eric Schneiderman,NEWS AI SENTIMENTS,0.7,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,THE ATTORNEY GENERAL OF NEW YORK ERIC SCHNEIDERMAN HAS COMMENCED AN INVESTIGATION OF EXXON MOBIL . HE SEEKS TO FIND OUT WHAT THE OIL GIANT KNEW ABOUT THE ...,GLOBAL DATA,https://www.forbes.com/sites/christopherhelman/2015/11/06/big-oil-is-not-big-tobacco-why-the-witch-hunt-against-exxon-is-absurd/
2015-11-06,investigation,DAILY,New York investigating whether Exxon hid what it knew about ...,New York;world,-0.4,LOS ANGELES TIMES, ,Exxon;Exxon Mobil;oil company, ,attorney general;public,NEWS AI SENTIMENTS,0.9,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,NEW YORK'S ATTORNEY GENERAL HAS OPENED AN INVESTIGATION INTO EXXON MOBIL TO DETERMINE WHETHER THE WORLD'S LARGEST OIL COMPANY MISLED THE PUBLIC AND ITS ...,GLOBAL DATA,https://www.latimes.com/nation/la-na-exxon-climate-probe-20151105-story.html
2015-11-03, ,DAILY,A Missing Report On Exxon Mobil And Climate Change,world,-0.4,NPR,1981;seven,The Guardian;Exxon Mobil And Climate Change;Exxon Mobil Corp.;oil company,climate change, ,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,IN EARLY JULY THE GUARDIAN REPORTED THAT EXXON MOBIL CORP. THE WORLD'S BIGGEST OIL COMPANY KNEW AS EARLY AS 1981 OF CLIMATE CHANGE GÇÔ SEVEN YEARS BEFORE IT ...,GLOBAL DATA,https://www.npr.org/sections/publiceditor/2015/11/02/452917035/a-missing-report-on-exxon-mobil-and-climate-change
2015-10-31,investigation,DAILY,Exxon Mobil Accused of Misleading Public on Climate ...,nation,-0.6,THE NEW YORK TIMES,40,Exxon Mobil;groups,justice;oil, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MORE THAN 40 OF THE NATION'S LEADING ENVIRONMENTAL AND SOCIAL JUSTICE GROUPS DEMANDED A FEDERAL INVESTIGATION OF EXXON MOBIL ON FRIDAY ACCUSING THE HUGE OIL ...,GLOBAL DATA,https://www.nytimes.com/2015/10/31/science/exxon-mobil-accused-of-misleading-public-on-climate-change-risks.html
2015-10-31,investigation,DAILY,Exxon Mobil Accused of Misleading Public on Climate ...,nation,-0.6,THE NEW YORK TIMES,40,Exxon Mobil;groups,justice;oil, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MORE THAN 40 OF THE NATION'S LEADING ENVIRONMENTAL AND SOCIAL JUSTICE GROUPS DEMANDED A FEDERAL INVESTIGATION OF EXXON MOBIL ON FRIDAY ACCUSING THE HUGE OIL ...,GLOBAL DATA,https://www.nytimes.com/2015/10/31/science/exxon-mobil-accused-of-misleading-public-on-climate-change-risks.html
2015-10-30,robberies,DAILY,Suspect named in 2 Davidson attempted robberies,Davidson;branch;gas station;112 S. Main St.,-0.4,THE CHARLOTTE OBSERVER,112;601;2,Wells Fargo;Exxon, ,police;suspect,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,DAVIDSON POLICE HAVE IDENTIFIED A SUSPECT IN MONDAY'S ATTEMPTED ROBBERIES OF THE WELLS FARGO BRANCH AT 112 S. MAIN ST. AND THE EXXON GAS STATION AT 601 GRIFFITH ...,GLOBAL DATA,https://www.charlotteobserver.com/news/local/crime/article41912409.html
2015-10-21, ,DAILY,Exxon gas station in Five Points to become a parking lot,gas station;parking spaces;Columbia,0.3,THE STATE,Five,Exxon;City Council,Points;sight,parking lotMotorists;bicyclists,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,MOTORISTS AND BICYCLISTS IN FIVE POINTS WILL SEE A WELCOME SIGHT IN THE NOT-TO-DISTANT FUTURE GÇÖ MORE PARKING SPACES. COLUMBIA CITY COUNCIL AGREED TUESDAY TO A ...,GLOBAL DATA,https://www.thestate.com/news/business/article40626792.html
2015-10-16, ,DAILY,Exxon Valdez oil spill saga reaches anticlimactic end in ..., ,0.4,ANCHORAGE DAILY NEWS,Twenty-four,U.S. District Court,end;landmark settlement;complaints;blessing,Exxon Valdez;Hezekiah Russel Holland;Judge,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,TWENTY-FOUR YEARS AGO U.S. DISTRICT COURT JUDGE HEZEKIAH RUSSEL HOLLAND GAVE HIS BLESSING TO A LANDMARK SETTLEMENT THAT RESOLVED CRIMINAL AND CIVIL COMPLAINTS ...,GLOBAL DATA,https://www.adn.com/environment/article/exxon-valdez-saga-reaches-anticlimatic-end-federal-court/2015/10/16/
2015-10-16, ,DAILY,Exxon Valdez timeline,courtroom;Anchorage,-0.2,ANCHORAGE DAILY NEWS,24, ,timeline;criminal case,Exxon Valdez;judge;H. Russel Holland,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,ON THURSDAY IN THE SAME ANCHORAGE COURTROOM WHERE THE EXXON VALDEZ CRIMINAL CASE PLAYED OUT 24 YEARS AGO THE SAME FEDERAL JUDGE H. RUSSEL HOLLAND ...,GLOBAL DATA,https://www.adn.com/energy/article/exxon-valdez-timeline/2015/10/16/
2015-10-15, ,DAILY,U.S. Alaska says will not seek additional $92 million from ...,U.S.;Alaska,-0.6,REUTERS,92 million,Exxon Mobil Corp.;Reuters, ,state officials,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - U.S. AND ALASKA STATE OFFICIALS ANNOUNCED ON WEDNESDAY THEY WILL NO LONGER SEEK AN ADDITIONAL $92 MILLION FROM EXXON MOBIL CORP. TO PAY FOR ...,GLOBAL DATA,https://www.reuters.com/article/us-usa-alaska-valdez/u-s-alaska-says-will-not-seek-additional-92-million-from-exxon-for-valdez-spill-idUSKCN0S90E720151015
2015-10-15, ,DAILY,U.S. Alaska says will not seek additional $92 million from ...,U.S.;Alaska,-0.6,REUTERS,92 million,Exxon Mobil Corp.;Reuters, ,state officials,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - U.S. AND ALASKA STATE OFFICIALS ANNOUNCED ON WEDNESDAY THEY WILL NO LONGER SEEK AN ADDITIONAL $92 MILLION FROM EXXON MOBIL CORP. TO PAY FOR ...,GLOBAL DATA,https://www.reuters.com/article/us-usa-alaska-valdez/u-s-alaska-says-will-not-seek-additional-92-million-from-exxon-for-valdez-spill-idUSKCN0S90E720151015
2015-10-10, ,DAILY,Opinion ; Exxon's Climate Concealment,CAMBRIDGE;MASS,0.0,THE NEW YORK TIMES, ,Exxon,Opinion;Climate Concealment;tobacco products,MILLIONS;Americans,NEWS AI SENTIMENTS,0.4,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,CAMBRIDGE MASS. GÇÖ MILLIONS OF AMERICANS ONCE WANTED TO SMOKE. THEN THEY CAME TO UNDERSTAND HOW DEADLY TOBACCO PRODUCTS WERE. TRAGICALLY THAT ...,GLOBAL DATA,https://www.nytimes.com/2015/10/10/opinion/exxons-climate-concealment.html
2015-10-09, ,DAILY,New Jersey judge nixes latest bid to block Exxon pollution ...,New Jersey,-0.6,REUTERS,225 million,Exxon;Exxon Mobil Corp.;Reuters,bid;pollution;attempt;settlement,judge;environmentalists,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - A NEW JERSEY JUDGE ON FRIDAY REJECTED THE LATEST ATTEMPT BY ENVIRONMENTALISTS TO BLOCK A $225 MILLION SETTLEMENT BETWEEN EXXON MOBIL CORP. AND ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-new-jersey-settlement/new-jersey-judge-nixes-latest-bid-to-block-exxon-pollution-settlement-idUSKCN0S329D20151009
2015-10-09, ,DAILY,New Jersey judge nixes latest bid to block Exxon pollution ...,New Jersey,-0.6,REUTERS,225 million,Exxon;Exxon Mobil Corp.;Reuters,bid;pollution;attempt;settlement,judge;environmentalists,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, - A NEW JERSEY JUDGE ON FRIDAY REJECTED THE LATEST ATTEMPT BY ENVIRONMENTALISTS TO BLOCK A $225 MILLION SETTLEMENT BETWEEN EXXON MOBIL CORP. AND ...,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-new-jersey-settlement/new-jersey-judge-nixes-latest-bid-to-block-exxon-pollution-settlement-idUSKCN0S329D20151009
2015-10-02, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-new-hampshire-mtbe-idUSKCN0RW2B620151002
2015-10-02, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/us-exxon-mobil-new-hampshire-mtbe-idUSKCN0RW2B620151002
2015-09-30, ,DAILY,Five Points Exxon station sold,station;University of South Carolina;village,0.3,THE STATE,Five,station;Exxon,Points;change;tap;staple, ,NEWS AI SENTIMENTS,0.6,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,ANOTHER CHANGE IS ON TAP FOR FIVE POINTS. THE FIVE POINTS EXXON STATION GÇÖ LONG A STAPLE IN THE URBAN VILLAGE NEAR THE UNIVERSITY OF SOUTH CAROLINA GÇÖ HAS BEEN ...,GLOBAL DATA,https://www.thestate.com/news/business/article37090575.html
2015-09-16, ,DAILY,Exxon Knew about Climate Change in the 1970s But Still ...,planet,-0.2,NEWSWEEK,1970,Exxon,Climate Change;fossil fuel;carbon dioxide,company scientist;executives,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,IN THE LATE 1970S EXECUTIVES AT EXXON HEARD FROM A COMPANY SCIENTIST THAT CARBON DIOXIDE RELEASED BY BURNING FOSSIL FUEL COULD EVENTUALLY WARM THE PLANET TO A ...,GLOBAL DATA,https://www.newsweek.com/exxon-knew-about-climate-change-1970s-blocked-kyoto-protocol-373102
2015-09-16, ,DAILY,Exxon Knew about Climate Change in the 1970s But Still ...,planet,-0.2,NEWSWEEK,1970,Exxon,Climate Change;fossil fuel;carbon dioxide,company scientist;executives,NEWS AI SENTIMENTS,0.2,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,IN THE LATE 1970S EXECUTIVES AT EXXON HEARD FROM A COMPANY SCIENTIST THAT CARBON DIOXIDE RELEASED BY BURNING FOSSIL FUEL COULD EVENTUALLY WARM THE PLANET TO A ...,GLOBAL DATA,https://www.newsweek.com/exxon-knew-about-climate-change-1970s-blocked-kyoto-protocol-373102
2015-08-25, ,DAILY,Chris Christie's $225M Settlement With Exxon Approved by ...,TRENTON;N.J.;sites,-0.2,NBC NEWS,225 million;225M;2000,Exxon;administration;Exxon Mobil,$225M Settlement;deal;retail gas;dozens,Chris Christie;Gov.,NEWS AI SENTIMENTS,0.8,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,TRENTON N.J. GÇÖ A $225 MILLION DEAL BETWEEN GOV. CHRIS CHRISTIE'S ADMINISTRATION AND EXXON MOBIL OVER DOZENS OF POLLUTED SITES AND NEARLY 2000 RETAIL GAS ...,GLOBAL DATA,https://www.nbcnews.com/news/us-news/chris-christies-225m-settlement-exxon-approved-new-jersey-judge-n415721
2015-08-13,hydrocarbon release,DAILY,Exxon Mobil fined $566600 for Torrance refinery explosion,Torrance;unit,0.0,LOS ANGELES TIMES,566600,Exxon Mobil,blast;result;precipitator;cracker,refinery explosionInvestigators,NEWS AI SENTIMENTS,0.0,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES,INVESTIGATORS CONCLUDED THE BLAST WAS THE RESULT OF A HYDROCARBON RELEASE FROM THE FLUID CATALYTIC CRACKER UNIT INTO THE ELECTROSTATIC PRECIPITATOR -- A FILTRATION DEVICE ...,GLOBAL DATA,https://www.latimes.com/local/lanow/la-me-ln-exxon-mobil-refinery-explosion-20150813-story.html
2015-08-04, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/exxon-mobil-pipeline-reversal/exxon-pipeline-reversal-moving-texas-crude-to-louisiana-idUSL1N10F2DL20150804
2015-08-04, ,DAILY,, ,0.1,REUTERS, , , , ,NEWS AI SENTIMENTS,0.1,WORLDDATA.AI,NORTH AMERICA NEWS SOURCES, ,GLOBAL DATA,https://www.reuters.com/article/exxon-mobil-pipeline-reversal/exxon-pipeline-reversal-moving-texas-crude-to-louisiana-idUSL1N10F2DL20150804
